Datetime,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,AHU: Outdoor Air Temperature,Zone Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Cooling Coil Valve Control Signal,Occupancy Mode Indicator
5/6/2009 13:37,54.93,55,74.65,71.66,72.48,71.66,0.24,1
5/6/2009 13:38,55.04,55,75.17,71.87,72.48,71.87,0.25,1
5/6/2009 13:39,55.26,55,75.51,71.87,72.59,71.87,0.25,1
5/6/2009 13:40,55.15,55,75.38,71.87,72.59,71.87,0.25,1
5/6/2009 13:41,55.04,55,75.1,71.87,72.48,71.87,0.25,1
5/6/2009 13:42,55.04,55,75.61,71.97,72.59,71.97,0.25,1
5/6/2009 13:43,55.15,55,76.08,71.87,72.7,71.87,0.26,1
5/6/2009 13:44,55.26,55,75.92,71.97,72.7,71.97,0.26,1
5/6/2009 13:45,55.15,55,75.29,71.87,72.59,71.87,0.26,1
5/6/2009 13:46,55.15,55,74.98,71.97,72.59,71.97,0.26,1
5/6/2009 13:47,55.15,55,74.6,71.97,72.59,71.97,0.26,1
5/6/2009 13:48,55.15,55,74.48,71.87,72.59,71.87,0.27,1
5/6/2009 13:49,55.04,55,74.92,71.87,72.59,71.87,0.27,1
5/6/2009 13:50,55.04,55,75.21,71.87,72.59,71.87,0.27,1
5/6/2009 13:51,55.15,55,75.46,71.87,72.59,71.87,0.27,1
5/6/2009 13:52,55.15,55,75.3,71.87,72.7,71.87,0.27,1
5/6/2009 13:53,55.15,55,74.98,71.97,72.59,71.97,0.27,1
5/6/2009 13:54,55.26,55,75.26,71.87,72.7,71.87,0.28,1
5/6/2009 13:55,55.15,55,75.79,71.87,72.59,71.87,0.27,1
5/6/2009 13:56,55.26,55,75.81,71.76,72.7,71.76,0.28,1
5/6/2009 13:57,55.26,55,76.09,71.76,72.59,71.76,0.28,1
5/6/2009 13:58,55.26,55,76.05,71.76,72.7,71.76,0.28,1
5/6/2009 13:59,55.26,55,76.05,71.87,72.59,71.87,0.29,1
5/6/2009 14:00,55.15,55,76.45,71.76,72.7,71.76,0.29,1
5/6/2009 14:01,55.36,55,76.42,71.97,72.7,71.97,0.29,1
5/6/2009 14:02,55.15,55,76.08,72.18,72.7,72.18,0.29,1
5/6/2009 14:03,55.36,55,75.94,72.5,72.91,72.5,0.3,1
5/6/2009 14:04,55.36,55,75.94,72.92,73.12,72.92,0.3,1
5/6/2009 14:05,55.58,55,76.25,73.13,73.23,73.13,0.31,1
5/6/2009 14:06,55.69,55,76.14,73.44,73.44,73.44,0.32,1
5/6/2009 14:07,55.79,55,76.45,73.44,73.54,73.44,0.33,1
5/6/2009 14:08,55.69,55,76.42,73.65,73.65,73.65,0.34,1
5/6/2009 14:09,55.69,55,76.42,73.55,73.86,73.55,0.35,1
5/6/2009 14:10,55.47,55,76.42,73.44,73.76,73.44,0.35,1
5/6/2009 14:11,55.47,55,76.31,73.55,73.86,73.55,0.35,1
5/6/2009 14:12,55.47,55,76.18,73.44,73.86,73.44,0.36,1
5/6/2009 14:13,55.47,55,75.87,73.55,73.86,73.55,0.36,1
5/6/2009 14:14,55.47,55,75.79,73.44,73.86,73.44,0.37,1
5/6/2009 14:15,55.47,55,75.38,73.23,73.76,73.23,0.37,1
5/6/2009 14:16,55.36,55,75.22,73.23,73.76,73.23,0.37,1
5/6/2009 14:17,55.47,55,75.52,73.23,73.65,73.23,0.38,1
5/6/2009 14:18,55.26,55,75.97,73.13,73.65,73.13,0.38,1
5/6/2009 14:19,55.36,55,76.27,73.02,73.65,73.02,0.38,1
5/6/2009 14:20,55.26,55,76.18,73.13,73.65,73.13,0.39,1
5/6/2009 14:21,55.04,55,75.7,73.34,73.76,73.34,0.38,1
5/6/2009 14:22,55.04,55,75.52,73.13,73.76,73.13,0.38,1
5/6/2009 14:23,55.04,55,75.34,73.02,73.76,73.02,0.39,1
5/6/2009 14:24,54.93,55,75.26,72.92,73.65,72.92,0.38,1
5/6/2009 14:25,55.04,55,75.08,72.92,73.65,72.92,0.39,1
5/6/2009 14:26,55.04,55,74.97,72.92,73.54,72.92,0.38,1
5/6/2009 14:27,55.15,55,74.93,72.81,73.44,72.81,0.39,1
5/6/2009 14:28,55.15,55,74.93,72.92,73.54,72.92,0.39,1
5/6/2009 14:29,55.04,55,74.92,72.81,73.54,72.81,0.39,1
5/6/2009 14:30,54.93,55,75.21,72.71,73.44,72.71,0.39,1
5/6/2009 14:31,55.04,55,75.46,72.71,73.33,72.71,0.39,1
5/6/2009 14:32,55.04,55,75.9,72.6,73.44,72.6,0.39,1
5/6/2009 14:33,55.15,55,75.84,72.71,73.54,72.71,0.39,1
5/6/2009 14:34,55.15,55,75.84,72.6,73.44,72.6,0.39,1
5/6/2009 14:35,55.15,55,75.97,72.5,73.44,72.5,0.4,1
5/6/2009 14:36,55.04,55,76.09,72.6,73.54,72.6,0.4,1
5/6/2009 14:37,55.04,55,76.05,72.71,73.54,72.71,0.4,1
5/6/2009 14:38,54.93,55,76.05,72.5,73.44,72.5,0.39,1
5/6/2009 14:39,55.15,55,76.12,72.5,73.44,72.5,0.4,1
5/6/2009 14:40,54.93,55,76.12,72.5,73.44,72.5,0.39,1
5/6/2009 14:41,55.04,55,75.89,72.6,73.44,72.6,0.39,1
5/6/2009 14:42,55.04,55,75.89,72.39,73.23,72.39,0.4,1
5/6/2009 14:43,55.15,55,76.11,72.5,73.44,72.5,0.4,1
5/6/2009 14:44,55.15,55,76.02,72.39,73.44,72.39,0.4,1
5/6/2009 14:45,55.15,55,75.81,72.29,73.33,72.29,0.4,1
5/6/2009 14:46,55.26,55,75.85,72.39,73.44,72.39,0.4,1
5/6/2009 14:47,55.26,55,75.76,72.39,73.54,72.39,0.41,1
5/6/2009 14:48,55.26,55,76.05,72.39,73.33,72.39,0.41,1
5/6/2009 14:49,55.15,55,76.64,72.5,73.54,72.5,0.41,1
5/6/2009 14:50,55.15,55,76.41,72.39,73.54,72.39,0.41,1
5/6/2009 14:51,55.04,55,76.83,72.29,73.54,72.29,0.41,1
5/6/2009 14:52,55.15,55,76.95,72.39,73.65,72.39,0.41,1
5/6/2009 14:53,55.04,55,77.14,72.39,73.44,72.39,0.41,1
5/6/2009 14:54,55.26,55,77.29,72.18,73.54,72.18,0.42,1
5/6/2009 14:55,55.15,55,77.14,72.29,73.44,72.29,0.42,1
5/6/2009 14:56,55.15,55,77.47,72.39,73.54,72.39,0.42,1
5/6/2009 14:57,55.04,55,77.3,72.29,73.44,72.29,0.42,1
5/6/2009 14:58,55.15,55,77.4,72.18,73.54,72.18,0.42,1
5/6/2009 14:59,55.15,55,77.14,72.29,73.54,72.29,0.42,1
5/6/2009 15:00,55.04,55,77.08,72.39,73.65,72.39,0.42,1
5/6/2009 15:01,55.15,55,76.9,72.18,73.44,72.18,0.43,1
5/6/2009 15:02,55.04,55,76.91,72.18,73.44,72.18,0.42,1
5/6/2009 15:03,55.04,55,76.73,72.29,73.54,72.29,0.42,1
5/6/2009 15:04,54.93,55,76.99,72.29,73.54,72.29,0.42,1
5/6/2009 15:05,55.04,55,77.01,72.29,73.54,72.29,0.42,1
5/6/2009 15:06,55.04,55,77.04,72.18,73.44,72.18,0.42,1
5/6/2009 15:07,55.15,55,77.01,72.29,73.54,72.29,0.43,1
5/6/2009 15:08,55.04,55,76.88,72.39,73.54,72.39,0.43,1
5/6/2009 15:09,55.04,55,76.78,72.18,73.54,72.18,0.43,1
5/6/2009 15:10,55.15,55,76.93,72.18,73.44,72.18,0.43,1
5/6/2009 15:11,55.15,55,77.24,72.18,73.44,72.18,0.43,1
5/6/2009 15:12,55.04,55,77.19,72.29,73.44,72.29,0.43,1
5/6/2009 15:13,55.04,55,77.13,72.18,73.44,72.18,0.43,1
5/6/2009 15:14,55.26,55,77.19,72.18,73.44,72.18,0.44,1
5/6/2009 15:15,55.15,55,77.01,72.18,73.54,72.18,0.44,1
5/6/2009 15:16,55.04,55,76.86,72.08,73.44,72.08,0.44,1
5/6/2009 15:17,55.04,55,76.7,72.08,73.44,72.08,0.44,1
5/6/2009 15:18,54.93,55,76.5,72.08,73.33,72.08,0.43,1
5/6/2009 15:19,54.93,55,76.79,71.97,73.33,71.97,0.43,1
5/6/2009 15:20,54.93,55,76.83,71.97,73.23,71.97,0.43,1
5/6/2009 15:21,55.04,55,76.91,71.97,73.33,71.97,0.43,1
5/6/2009 15:22,55.04,55,77.08,72.08,73.33,72.08,0.44,1
5/6/2009 15:23,55.04,55,77.05,72.08,73.44,72.08,0.43,1
5/6/2009 15:24,55.04,55,77.34,72.08,73.33,72.08,0.43,1
5/6/2009 15:25,55.04,55,77.94,71.97,73.33,71.97,0.43,1
5/6/2009 15:26,55.04,55,78.19,72.08,73.54,72.08,0.44,1
5/6/2009 15:27,55.04,55,78.02,72.08,73.54,72.08,0.44,1
5/6/2009 15:28,55.04,55,77.47,72.08,73.44,72.08,0.44,1
5/6/2009 15:29,55.04,55,77.45,72.29,73.33,72.29,0.44,1
5/6/2009 15:30,55.15,55,77.52,72.18,73.54,72.18,0.44,1
5/6/2009 15:31,55.15,55,77.69,72.18,73.44,72.18,0.44,1
5/6/2009 15:32,55.04,55,77.24,72.18,73.44,72.18,0.44,1
5/6/2009 15:33,55.15,55,77.04,72.18,73.54,72.18,0.44,1
5/6/2009 15:34,54.93,55,77.34,72.08,73.33,72.08,0.45,1
5/6/2009 15:35,55.15,55,77.81,72.18,73.54,72.18,0.44,1
5/6/2009 15:36,55.15,55,77.82,72.29,73.54,72.29,0.45,1
5/6/2009 15:37,55.15,55,77.87,72.18,73.54,72.18,0.44,1
5/6/2009 15:38,55.04,55,77.5,72.18,73.54,72.18,0.45,1
5/6/2009 15:39,55.15,55,77.23,72.18,73.54,72.18,0.45,1
5/6/2009 15:40,54.93,55,76.83,72.08,73.54,72.08,0.45,1
5/6/2009 15:41,55.04,55,76.3,72.18,73.44,72.18,0.45,1
5/6/2009 15:42,54.93,55,76.07,72.18,73.33,72.18,0.44,1
5/6/2009 15:43,55.04,55,76.07,71.97,73.23,71.97,0.44,1
5/6/2009 15:44,54.93,55,76.31,71.97,73.33,71.97,0.44,1
5/6/2009 15:45,54.83,55,76.53,71.97,73.23,71.97,0.44,1
5/6/2009 15:46,54.83,55,76.73,71.97,73.23,71.97,0.44,1
5/6/2009 15:47,55.04,55,77.24,71.97,73.33,71.97,0.44,1
5/6/2009 15:48,55.04,55,77.25,71.87,73.44,71.87,0.44,1
5/6/2009 15:49,55.04,55,77.09,72.08,73.44,72.08,0.44,1
5/6/2009 15:50,55.04,55,77.33,71.97,73.33,71.97,0.44,1
5/6/2009 15:51,55.04,55,77.65,71.97,73.44,71.97,0.44,1
5/6/2009 15:52,55.04,55,78.23,71.97,73.54,71.97,0.44,1
5/6/2009 15:53,55.04,55,78.46,72.08,73.54,72.08,0.44,1
5/6/2009 15:54,55.15,55,78.23,72.08,73.65,72.08,0.44,1
5/6/2009 15:55,55.15,55,77.99,72.08,73.76,72.08,0.44,1
5/6/2009 15:56,55.15,55,77.91,71.97,73.65,71.97,0.45,1
5/6/2009 15:57,55.04,55,77.53,72.18,73.76,72.18,0.45,1
5/6/2009 15:58,55.15,55,77.46,72.08,73.76,72.08,0.45,1
5/6/2009 15:59,55.15,55,77.24,72.08,73.86,72.08,0.45,1
5/6/2009 16:00,55.15,55,77.74,72.18,73.76,72.18,0.45,1
5/6/2009 16:01,55.15,55,77.97,72.29,73.86,72.29,0.46,1
5/6/2009 16:02,55.26,55,78.1,72.08,73.76,72.08,0.46,1
5/6/2009 16:03,55.15,55,78.34,72.18,73.86,72.18,0.45,1
5/6/2009 16:04,55.15,55,78.46,72.18,73.86,72.18,0.46,1
5/6/2009 16:05,55.26,55,78.15,72.08,73.86,72.08,0.46,1
5/6/2009 16:06,55.04,55,78.18,72.18,73.86,72.18,0.46,1
5/6/2009 16:07,55.15,55,77.99,72.39,74.07,72.39,0.46,1
5/6/2009 16:08,55.15,55,78.15,72.18,73.97,72.18,0.46,1
5/6/2009 16:09,55.15,55,78.17,72.18,73.76,72.18,0.46,1
5/6/2009 16:10,55.15,55,77.9,72.08,73.76,72.08,0.46,1
5/6/2009 16:11,55.15,55,77.9,72.08,73.76,72.08,0.47,1
5/6/2009 16:12,55.15,55,78.15,72.08,73.86,72.08,0.47,1
5/6/2009 16:13,55.15,55,78.03,72.08,73.86,72.08,0.47,1
5/6/2009 16:14,55.15,55,78.02,71.97,73.86,71.97,0.47,1
5/6/2009 16:15,55.04,55,78.24,72.08,73.97,72.08,0.47,1
5/6/2009 16:16,55.15,55,78.26,72.08,73.86,72.08,0.47,1
5/6/2009 16:17,55.26,55,78.13,72.08,73.97,72.08,0.48,1
5/6/2009 16:18,55.15,55,78.34,72.18,73.97,72.18,0.48,1
5/6/2009 16:19,55.04,55,78.34,71.97,73.76,71.97,0.48,1
5/6/2009 16:20,55.04,55,78.55,72.08,73.86,72.08,0.48,1
5/6/2009 16:21,55.04,55,78.21,71.87,73.65,71.87,0.48,1
5/6/2009 16:22,55.04,55,78.08,71.97,73.65,71.97,0.48,1
5/6/2009 16:23,55.04,55,77.89,72.08,73.76,72.08,0.48,1
5/6/2009 16:24,55.04,55,77.86,72.18,73.76,72.18,0.48,1
5/6/2009 16:25,55.15,55,78.03,71.97,73.76,71.97,0.48,1
5/6/2009 16:26,55.04,55,78.27,72.18,73.76,72.18,0.48,1
5/6/2009 16:27,55.04,55,77.99,71.97,73.86,71.97,0.48,1
5/6/2009 16:28,55.04,55,77.94,71.97,73.86,71.97,0.48,1
5/6/2009 16:29,55.04,55,77.9,71.87,73.76,71.87,0.48,1
5/6/2009 16:30,54.93,55,78.07,71.87,73.76,71.87,0.48,1
5/6/2009 16:31,55.04,55,77.82,71.76,73.65,71.76,0.48,1
5/6/2009 16:32,54.93,55,77.47,71.76,73.54,71.76,0.48,1
5/6/2009 16:33,54.93,55,77.27,71.76,73.54,71.76,0.48,1
5/6/2009 16:34,54.93,55,77.18,71.45,73.33,71.45,0.48,1
5/6/2009 16:35,54.83,55,77.49,71.55,73.33,71.55,0.47,1
5/6/2009 16:36,54.83,55,77.28,71.76,73.54,71.76,0.47,1
5/6/2009 16:37,54.83,55,76.98,71.55,73.33,71.55,0.47,1
5/6/2009 16:38,54.83,55,76.77,71.45,73.23,71.45,0.47,1
5/6/2009 16:39,54.72,55,76.69,71.45,73.23,71.45,0.47,1
5/6/2009 16:40,54.72,55,76.58,71.45,73.23,71.45,0.46,1
5/6/2009 16:41,54.61,55,76.66,71.45,73.12,71.45,0.46,1
5/6/2009 16:42,54.61,55,76.74,71.55,73.12,71.55,0.45,1
5/6/2009 16:43,54.5,55,77.01,71.55,73.23,71.55,0.45,1
5/6/2009 16:44,54.5,55,77.28,71.55,73.12,71.55,0.44,1
5/6/2009 16:45,54.72,55,77.46,71.66,73.23,71.66,0.44,1
5/6/2009 16:46,54.5,55,77.54,71.76,73.44,71.76,0.43,1
5/6/2009 16:47,54.61,55,77.7,71.66,73.44,71.66,0.43,1
5/6/2009 16:48,54.61,55,77.84,71.76,73.54,71.76,0.43,1
5/6/2009 16:49,54.61,55,77.65,71.76,73.54,71.76,0.42,1
5/6/2009 16:50,54.72,55,77.74,71.76,73.44,71.76,0.42,1
5/6/2009 16:51,54.61,55,77.97,71.76,73.54,71.76,0.41,1
5/6/2009 16:52,54.5,55,77.85,71.66,73.44,71.66,0.41,1
5/6/2009 16:53,54.72,55,77.82,71.76,73.54,71.76,0.41,1
5/6/2009 16:54,54.61,55,77.91,71.87,73.54,71.87,0.4,1
5/6/2009 16:55,54.72,55,77.97,71.76,73.54,71.76,0.4,1
5/6/2009 16:56,54.83,55,78.02,71.87,73.54,71.87,0.4,1
5/6/2009 16:57,54.83,55,78.26,71.87,73.54,71.87,0.4,1
5/6/2009 16:58,54.83,55,78.07,71.97,73.44,71.97,0.4,1
5/6/2009 16:59,54.83,55,78.11,71.87,73.54,71.87,0.4,1
5/6/2009 17:00,54.93,55,78.46,71.76,73.54,71.76,0.4,1
5/6/2009 17:01,54.83,55,78.35,71.76,73.54,71.76,0.4,1
5/6/2009 17:02,54.93,55,78.36,71.97,73.65,71.97,0.4,1
5/6/2009 17:03,55.04,55,78.31,71.87,73.54,71.87,0.4,1
5/6/2009 17:04,54.93,55,78.17,71.76,73.54,71.76,0.39,1
5/6/2009 17:05,55.04,55,78.18,71.97,73.65,71.97,0.4,1
5/6/2009 17:06,54.93,55,77.9,71.87,73.65,71.87,0.39,1
5/6/2009 17:07,55.15,55,78.06,71.87,73.54,71.87,0.4,1
5/6/2009 17:08,55.04,55,78.08,71.87,73.54,71.87,0.4,1
5/6/2009 17:09,55.15,55,78.09,71.87,73.65,71.87,0.4,1
5/6/2009 17:10,55.15,55,78.21,71.97,73.65,71.97,0.4,1
5/6/2009 17:11,55.04,55,78.3,71.97,73.76,71.97,0.4,1
5/6/2009 17:12,55.15,55,78.06,72.08,73.65,72.08,0.41,1
5/6/2009 17:13,55.26,55,77.86,71.97,73.65,71.97,0.41,1
5/6/2009 17:14,55.15,55,77.73,71.87,73.54,71.87,0.41,1
5/6/2009 17:15,55.15,55,77.69,71.97,73.54,71.97,0.41,1
5/6/2009 17:16,55.26,55,77.65,71.87,73.65,71.87,0.42,1
5/6/2009 17:17,55.15,55,77.58,71.87,73.65,71.87,0.42,1
5/6/2009 17:18,55.26,55,77.42,71.76,73.65,71.76,0.42,1
5/6/2009 17:19,55.26,55,77.47,71.66,73.44,71.66,0.42,1
5/6/2009 17:20,55.26,55,77.51,71.76,73.44,71.76,0.43,1
5/6/2009 17:21,55.15,55,77.49,71.66,73.44,71.66,0.43,1
5/6/2009 17:22,55.26,55,77.33,71.76,73.44,71.76,0.43,1
5/6/2009 17:23,55.36,55,77.24,71.66,73.44,71.66,0.43,1
5/6/2009 17:24,55.15,55,76.92,71.76,73.54,71.76,0.44,1
5/6/2009 17:25,55.15,55,76.73,71.66,73.33,71.66,0.44,1
5/6/2009 17:26,55.36,55,76.57,71.76,73.33,71.76,0.44,1
5/6/2009 17:27,55.26,55,76.4,71.66,73.23,71.66,0.45,1
5/6/2009 17:28,55.15,55,76.33,71.55,73.12,71.55,0.45,1
5/6/2009 17:29,55.04,55,76.51,71.66,73.23,71.66,0.45,1
5/6/2009 17:30,55.36,55,76.65,71.66,73.23,71.66,0.46,1
5/6/2009 17:31,55.15,55,76.46,71.45,73.01,71.45,0.45,1
5/6/2009 17:32,55.15,55,76.6,71.66,73.12,71.66,0.45,1
5/6/2009 17:33,55.04,55,76.91,71.66,73.23,71.66,0.45,1
5/6/2009 17:34,55.04,55,77.09,71.66,73.23,71.66,0.46,1
5/6/2009 17:35,55.15,55,77.16,71.66,73.23,71.66,0.46,1
5/6/2009 17:36,55.15,55,77.36,71.76,73.33,71.76,0.46,1
5/6/2009 17:37,55.15,55,77.37,71.66,73.33,71.66,0.46,1
5/6/2009 17:38,55.04,55,77.41,71.87,73.33,71.87,0.46,1
5/6/2009 17:39,55.26,55,77.43,71.87,73.44,71.87,0.47,1
5/6/2009 17:40,55.26,55,77.24,71.76,73.44,71.76,0.47,1
5/6/2009 17:41,55.26,55,77.24,71.76,73.44,71.76,0.47,1
5/6/2009 17:42,55.26,55,77.21,71.76,73.44,71.76,0.47,1
5/6/2009 17:43,55.15,55,77.21,71.66,73.23,71.66,0.47,1
5/6/2009 17:44,55.04,55,77.06,71.66,73.33,71.66,0.47,1
5/6/2009 17:45,55.15,55,76.78,71.66,73.23,71.66,0.47,1
5/6/2009 17:46,54.93,55,76.66,71.55,73.23,71.55,0.47,1
5/6/2009 17:47,54.93,55,76.55,71.55,73.23,71.55,0.47,1
5/6/2009 17:48,55.04,55,76.38,71.34,73.01,71.34,0.47,1
5/6/2009 17:49,55.04,55,76.33,71.45,72.91,71.45,0.47,1
5/6/2009 17:50,54.93,55,76.37,71.45,73.01,71.45,0.47,1
5/6/2009 17:51,54.83,55,76.5,71.55,73.01,71.55,0.47,1
5/6/2009 17:52,54.93,55,76.63,71.55,73.01,71.55,0.47,1
5/6/2009 17:53,54.83,55,76.77,71.66,73.12,71.66,0.47,1
5/6/2009 17:54,54.93,55,76.86,71.66,73.12,71.66,0.47,1
5/6/2009 17:55,54.83,55,76.83,71.76,73.23,71.76,0.46,1
5/6/2009 17:56,54.93,55,76.65,71.66,73.12,71.66,0.46,1
5/6/2009 17:57,54.83,55,76.36,71.55,73.01,71.55,0.46,1
5/6/2009 17:58,54.93,55,76.25,71.34,72.91,71.34,0.46,1
5/6/2009 17:59,54.83,55,76.24,71.34,72.91,71.34,0.46,1
5/30/2009 6:00,55.15,55,56.67,70.71,59.54,70.71,0.13,1
5/30/2009 6:01,55.26,55,56.64,70.71,59.43,70.71,0.14,1
5/30/2009 6:02,55.26,55,56.63,70.71,59.54,70.71,0.14,1
5/30/2009 6:03,55.26,55,56.64,70.6,59.43,70.6,0.14,1
5/30/2009 6:04,55.26,55,56.72,70.71,59.54,70.71,0.15,1
5/30/2009 6:05,55.26,55,56.7,70.81,59.54,70.81,0.15,1
5/30/2009 6:06,55.36,55,56.75,70.71,59.43,70.71,0.15,1
5/30/2009 6:07,55.36,55,56.77,70.71,59.43,70.71,0.16,1
5/30/2009 6:08,55.26,55,56.77,70.71,59.43,70.71,0.16,1
5/30/2009 6:09,55.36,55,56.8,70.81,59.54,70.81,0.17,1
5/30/2009 6:10,55.47,55,56.82,70.71,59.54,70.71,0.17,1
5/30/2009 6:11,55.36,55,56.79,70.71,59.43,70.71,0.17,1
5/30/2009 6:12,55.58,55,56.8,70.71,59.54,70.71,0.18,1
5/30/2009 6:13,55.47,55,56.8,70.71,59.54,70.71,0.19,1
5/30/2009 6:14,55.47,55,56.77,70.71,59.54,70.71,0.19,1
5/30/2009 6:15,55.36,55,56.79,70.71,59.43,70.71,0.2,1
5/30/2009 6:16,55.47,55,56.82,70.6,59.43,70.6,0.2,1
5/30/2009 6:17,55.58,55,56.81,70.71,59.54,70.71,0.21,1
5/30/2009 6:18,55.47,55,56.8,70.6,59.43,70.6,0.21,1
5/30/2009 6:19,55.47,55,56.8,70.6,59.43,70.6,0.22,1
5/30/2009 6:20,55.36,55,56.75,70.6,59.54,70.6,0.22,1
5/30/2009 6:21,55.26,55,56.75,70.6,59.43,70.6,0.22,1
5/30/2009 6:22,55.36,55,56.72,70.6,59.43,70.6,0.23,1
5/30/2009 6:23,55.04,55,56.76,70.6,59.54,70.6,0.22,1
5/30/2009 6:24,54.93,55,56.81,70.6,59.43,70.6,0.22,1
5/30/2009 6:25,54.83,55,56.82,70.6,59.43,70.6,0.22,1
5/30/2009 6:26,54.83,55,56.85,70.6,59.43,70.6,0.22,1
5/30/2009 6:27,54.72,55,56.85,70.5,59.43,70.5,0.21,1
5/30/2009 6:28,54.72,55,56.85,70.71,59.54,70.71,0.21,1
5/30/2009 6:29,54.61,55,56.87,70.6,59.54,70.6,0.2,1
5/30/2009 6:30,54.61,55,56.88,70.5,59.43,70.5,0.2,1
5/30/2009 6:31,54.5,55,56.87,70.5,59.54,70.5,0.19,1
5/30/2009 6:32,54.5,55,56.88,70.6,59.54,70.6,0.19,1
5/30/2009 6:33,54.5,55,56.9,70.6,59.65,70.6,0.18,1
5/30/2009 6:34,54.5,55,56.97,70.6,59.54,70.6,0.18,1
5/30/2009 6:35,54.5,55,57.05,70.6,59.54,70.6,0.17,1
5/30/2009 6:36,54.5,55,57.12,70.71,59.65,70.71,0.16,1
5/30/2009 6:37,54.61,55,57.1,70.5,59.54,70.5,0.16,1
5/30/2009 6:38,54.5,55,57.05,70.5,59.54,70.5,0.16,1
5/30/2009 6:39,54.61,55,57.01,70.6,59.54,70.6,0.15,1
5/30/2009 6:40,54.61,55,57.01,70.6,59.65,70.6,0.15,1
5/30/2009 6:41,54.61,55,57.01,70.5,59.54,70.5,0.14,1
5/30/2009 6:42,54.72,55,57,70.6,59.54,70.6,0.14,1
5/30/2009 6:43,54.83,55,57.1,70.71,59.65,70.71,0.13,1
5/30/2009 6:44,54.83,55,57.12,70.5,59.54,70.5,0.14,1
5/30/2009 6:45,54.93,55,57.12,70.6,59.65,70.6,0.14,1
5/30/2009 6:46,55.04,55,57.14,70.6,59.54,70.6,0.14,1
5/30/2009 6:47,55.04,55,57.17,70.6,59.43,70.6,0.14,1
5/30/2009 6:48,55.26,55,57.23,70.71,59.65,70.71,0.14,1
5/30/2009 6:49,55.26,55,57.29,70.6,59.54,70.6,0.15,1
5/30/2009 6:50,55.15,55,57.3,70.6,59.54,70.6,0.15,1
5/30/2009 6:51,55.26,55,57.38,70.71,59.54,70.71,0.15,1
5/30/2009 6:52,55.15,55,57.41,70.6,59.65,70.6,0.15,1
5/30/2009 6:53,55.26,55,57.43,70.71,59.65,70.71,0.16,1
5/30/2009 6:54,55.26,55,57.41,70.71,59.65,70.71,0.16,1
5/30/2009 6:55,55.26,55,57.42,70.71,59.65,70.71,0.16,1
5/30/2009 6:56,55.36,55,57.47,70.71,59.75,70.71,0.17,1
5/30/2009 6:57,55.26,55,57.43,70.71,59.75,70.71,0.17,1
5/30/2009 6:58,55.26,55,57.48,70.6,59.75,70.6,0.18,1
5/30/2009 6:59,55.36,55,57.51,70.6,59.86,70.6,0.18,1
5/30/2009 7:00,55.36,55,57.47,70.71,59.86,70.71,0.18,1
5/30/2009 7:01,55.36,55,57.48,70.71,59.75,70.71,0.19,1
5/30/2009 7:02,55.36,55,57.51,70.71,59.86,70.71,0.19,1
5/30/2009 7:03,55.36,55,57.51,70.81,59.96,70.81,0.19,1
5/30/2009 7:04,55.36,55,57.53,70.6,59.86,70.6,0.2,1
5/30/2009 7:05,55.36,55,57.61,70.71,59.96,70.71,0.21,1
5/30/2009 7:06,55.36,55,57.62,70.6,59.96,70.6,0.21,1
5/30/2009 7:07,55.47,55,57.66,70.6,60.07,70.6,0.22,1
5/30/2009 7:08,55.47,55,57.7,70.6,59.96,70.6,0.22,1
5/30/2009 7:09,55.47,55,57.76,70.71,60.07,70.71,0.23,1
5/30/2009 7:10,55.47,55,57.79,70.71,60.18,70.71,0.23,1
5/30/2009 7:11,55.36,55,57.84,70.6,60.18,70.6,0.23,1
5/30/2009 7:12,55.15,55,57.86,70.6,60.18,70.6,0.23,1
5/30/2009 7:13,54.93,55,57.91,70.71,60.28,70.71,0.23,1
5/30/2009 7:14,54.72,55,57.91,70.71,60.28,70.71,0.22,1
5/30/2009 7:15,54.61,55,57.89,70.6,60.28,70.6,0.21,1
5/30/2009 7:16,54.5,55,57.91,70.6,60.28,70.6,0.21,1
5/30/2009 7:17,54.39,55,57.93,70.6,60.28,70.6,0.2,1
5/30/2009 7:18,54.29,55,57.95,70.5,60.28,70.5,0.19,1
5/30/2009 7:19,54.29,55,57.93,70.5,60.39,70.5,0.18,1
5/30/2009 7:20,54.07,55,57.92,70.5,60.28,70.5,0.17,1
5/30/2009 7:21,54.07,55,57.96,70.39,60.28,70.39,0.16,1
5/30/2009 7:22,54.07,55,58.01,70.39,60.28,70.39,0.15,1
5/30/2009 7:23,53.96,55,58.08,70.5,60.28,70.5,0.14,1
5/30/2009 7:24,54.07,55,58.08,70.5,60.49,70.5,0.13,1
5/30/2009 7:25,54.39,55,58.13,70.5,60.39,70.5,0.13,1
5/30/2009 7:26,54.5,55,58.11,70.5,60.49,70.5,0.12,1
5/30/2009 7:27,54.93,55,58.15,70.6,60.6,70.6,0.13,1
5/30/2009 7:28,55.04,55,58.15,70.5,60.49,70.5,0.13,1
5/30/2009 7:29,55.15,55,58.15,70.5,60.39,70.5,0.13,1
5/30/2009 7:30,55.36,55,58.17,70.6,60.49,70.6,0.14,1
5/30/2009 7:31,55.47,55,58.12,70.5,60.39,70.5,0.15,1
