Datetime,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,Zone Air Temperature,AHU: Outdoor Air Temperature,Zone Air Temperature.1,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Cooling Coil Valve Control Signal,Occupancy Mode Indicator,Supply Air Volume,Q_fan,Q_chill,Q_total,Q_vav,Total
5/30/2009 7:45,55.36,55,70.39,58.08,70.39,60.39,70.39,0.22,1,43.25,54.0625,64.08,0.118,0.00497,0.12297
5/30/2009 7:46,55.15,55,70.5,58.12,70.5,60.49,70.5,0.22,1,42.35,52.9375,66.61,0.12,0.00624,0.12624
5/30/2009 7:47,55.04,55,70.6,58.15,70.6,60.49,70.6,0.22,1,41.78,52.225,67.07,0.119,0.00738,0.12638
5/30/2009 7:48,54.93,55,70.71,58.17,70.71,60.39,70.71,0.22,1,41.2,51.5,66.26,0.118,0.00862,0.12662
5/30/2009 7:49,54.93,55,70.5,58.2,70.5,60.39,70.5,0.22,1,41.75,52.1875,67.14,0.119,0.00615,0.12515
5/30/2009 7:50,54.93,55,70.5,58.25,70.5,60.49,70.5,0.22,1,41.75,52.1875,68.37,0.121,0.00615,0.12715
5/30/2009 7:51,54.93,55,70.6,58.25,70.6,60.49,70.6,0.21,1,41.49,51.8625,67.95,0.12,0.00733,0.12733
5/30/2009 7:52,54.93,55,70.6,58.3,70.6,60.6,70.6,0.21,1,41.49,51.8625,69.29,0.121,0.00733,0.12833
5/30/2009 7:53,54.93,55,70.81,58.35,70.81,60.71,70.81,0.21,1,40.94,51.175,69.7,0.121,0.00977,0.13077
5/30/2009 7:54,55.04,55,70.6,58.4,70.6,60.6,70.6,0.22,1,41.78,52.225,68.42,0.121,0.00738,0.12838
5/30/2009 7:55,54.93,55,70.71,58.4,70.71,60.71,70.71,0.21,1,41.2,51.5,70.14,0.122,0.00862,0.13062
5/30/2009 7:56,54.93,55,70.71,58.44,70.71,60.71,70.71,0.21,1,41.2,51.5,70.14,0.122,0.00862,0.13062
5/30/2009 7:57,54.93,55,70.71,58.56,70.71,60.81,70.71,0.21,1,41.2,51.5,71.36,0.123,0.00862,0.13162
5/30/2009 7:58,55.04,55,70.71,58.56,70.71,60.71,70.71,0.21,1,41.49,51.8625,69.29,0.121,0.00868,0.12968
5/30/2009 7:59,55.04,55,70.5,58.58,70.5,60.71,70.5,0.22,1,42.05,52.5625,70.23,0.123,0.00619,0.12919
5/30/2009 8:00,55.15,55,70.5,58.56,70.5,60.71,70.5,0.22,1,42.35,52.9375,69.36,0.122,0.00624,0.12824
5/30/2009 8:01,55.15,55,70.5,58.5,70.5,60.71,70.5,0.22,1,42.35,52.9375,69.36,0.122,0.00624,0.12824
5/30/2009 8:02,55.04,55,71.13,58.5,71.13,60.81,71.13,0.22,1,40.4,50.5,68.66,0.119,0.01345,0.13245
5/30/2009 8:03,55.04,55,71.55,58.49,71.55,60.71,71.55,0.22,1,39.38,49.225,65.77,0.115,0.01798,0.13298
5/30/2009 8:04,55.04,55,72.29,58.44,72.29,60.81,72.29,0.22,1,37.69,47.1125,64.06,0.111,0.02542,0.13642
5/30/2009 8:05,55.04,55,72.71,58.45,72.71,60.71,72.71,0.22,1,36.79,45.9875,61.44,0.107,0.02937,0.13637
5/30/2009 8:06,55.04,55,73.44,58.45,73.44,60.81,73.44,0.22,1,35.33,44.1625,60.04,0.104,0.0358,0.1398
5/30/2009 8:07,55.15,55,73.44,58.52,73.44,60.81,73.44,0.23,1,35.54,44.425,59.25,0.104,0.03601,0.14001
5/30/2009 8:08,55.36,55,73.76,58.48,73.76,60.92,73.76,0.23,1,35.33,44.1625,57.86,0.102,0.03913,0.14113
5/30/2009 8:09,55.15,55,73.86,58.53,73.86,60.81,73.86,0.23,1,34.75,43.4375,57.93,0.101,0.03951,0.14051
5/30/2009 8:10,55.04,55,73.97,58.53,73.97,60.92,73.97,0.23,1,34.34,42.925,59.48,0.102,0.04016,0.14216
5/30/2009 8:11,54.93,55,74.07,58.5,74.07,60.92,74.07,0.23,1,33.97,42.4625,59.93,0.102,0.04072,0.14272
5/30/2009 8:12,54.83,55,74.18,58.56,74.18,60.92,74.18,0.22,1,33.6,42,60.27,0.102,0.04137,0.14337
5/30/2009 8:13,54.83,55,74.18,58.53,74.18,60.92,74.18,0.22,1,33.6,42,60.27,0.102,0.04137,0.14337
5/30/2009 8:14,54.83,55,74.07,58.61,74.07,60.81,74.07,0.22,1,33.79,42.2375,59.52,0.102,0.04051,0.14251
5/30/2009 8:15,54.93,55,74.18,58.65,74.18,61.02,74.18,0.22,1,33.77,42.2125,60.58,0.103,0.04158,0.14458
5/30/2009 8:16,54.83,55,74.28,58.74,74.28,61.13,74.28,0.22,1,33.42,41.775,62.02,0.104,0.04213,0.14613
5/30/2009 8:17,54.83,55,74.28,58.89,74.28,61.13,74.28,0.21,1,33.42,41.775,62.02,0.104,0.04213,0.14613
5/30/2009 8:18,54.83,55,74.49,58.96,74.49,61.34,74.49,0.21,1,33.07,41.3375,63.41,0.105,0.04374,0.14874
5/30/2009 8:19,55.04,55,74.49,59.03,74.49,61.34,74.49,0.22,1,33.42,41.775,62.02,0.104,0.0442,0.1482
5/30/2009 8:20,55.04,55,74.6,58.98,74.6,61.45,74.6,0.21,1,33.24,41.55,62.76,0.104,0.04504,0.14904
5/30/2009 8:21,55.15,55,74.49,59.05,74.49,61.45,74.49,0.22,1,33.61,42.0125,62.37,0.104,0.04445,0.14845
5/30/2009 8:22,55.04,55,74.49,59.14,74.49,61.45,74.49,0.22,1,33.42,41.775,63.1,0.105,0.0442,0.1492
5/30/2009 8:23,55.26,55,74.7,59.13,74.7,61.77,74.7,0.23,1,33.44,41.8,64.12,0.106,0.04629,0.15229
5/30/2009 8:24,55.26,55,74.6,59,74.6,61.56,74.6,0.23,1,33.61,42.0125,62.37,0.104,0.04554,0.14954
5/30/2009 8:25,55.36,55,74.7,59.05,74.7,61.77,74.7,0.24,1,33.61,42.0125,63.46,0.105,0.04653,0.15153
5/30/2009 8:26,55.58,55,74.7,59.27,74.7,61.77,74.7,0.24,1,34,42.5,61.99,0.104,0.04707,0.15107
5/30/2009 8:27,55.47,55,74.7,59.3,74.7,61.87,74.7,0.25,1,33.81,42.2625,63.74,0.106,0.04681,0.15281
5/30/2009 8:28,55.36,55,74.7,59.42,74.7,61.87,74.7,0.25,1,33.61,42.0125,64.45,0.106,0.04653,0.15253
5/30/2009 8:29,55.26,55,74.6,59.5,74.6,61.98,74.6,0.25,1,33.61,42.0125,66.53,0.109,0.04554,0.15454
5/30/2009 8:30,55.15,55,74.7,59.65,74.7,62.09,74.7,0.26,1,33.25,41.5625,67.97,0.11,0.04603,0.15603
5/30/2009 8:31,55.15,55,74.7,59.5,74.7,62.19,74.7,0.26,1,33.25,41.5625,68.95,0.111,0.04603,0.15703
5/30/2009 8:32,54.93,55,74.81,59.44,74.81,62.3,74.81,0.25,1,32.7,40.875,70.99,0.112,0.04633,0.15833
5/30/2009 8:33,54.93,55,74.6,59.33,74.6,62.19,74.6,0.25,1,33.05,41.3125,70.67,0.112,0.04478,0.15678
5/30/2009 8:34,54.93,55,74.7,59.26,74.7,62.3,74.7,0.25,1,32.88,41.1,71.38,0.112,0.04552,0.15752
5/30/2009 8:35,54.93,55,74.49,59.14,74.49,62.09,74.49,0.25,1,33.24,41.55,70.1,0.112,0.04396,0.15596
5/30/2009 8:36,55.04,55,74.7,59.22,74.7,62.19,74.7,0.25,1,33.07,41.3375,69.65,0.111,0.04578,0.15678
5/30/2009 8:37,55.04,55,74.6,59.38,74.6,61.98,74.6,0.26,1,33.24,41.55,67.95,0.11,0.04504,0.15504
5/30/2009 8:38,55.04,55,74.6,59.55,74.6,62.19,74.6,0.26,1,33.24,41.55,70,0.112,0.04504,0.15704
5/30/2009 8:39,54.93,55,74.49,59.66,74.49,62.09,74.49,0.25,1,33.24,41.55,70.1,0.112,0.04396,0.15596
5/30/2009 8:40,54.93,55,74.49,59.77,74.49,62.09,74.49,0.25,1,33.24,41.55,70.1,0.112,0.04396,0.15596
5/30/2009 8:41,54.83,55,74.6,59.97,74.6,62.19,74.6,0.25,1,32.88,41.1,71.28,0.112,0.04455,0.15655
5/30/2009 8:42,54.93,55,74.49,60.09,74.49,62.19,74.49,0.25,1,33.24,41.55,71.08,0.113,0.04396,0.15696
5/30/2009 8:43,54.83,55,74.6,60.22,74.6,62.4,74.6,0.24,1,32.88,41.1,73.31,0.114,0.04455,0.15855
5/30/2009 8:44,54.83,55,74.7,60.26,74.7,62.72,74.7,0.25,1,32.72,40.9,76.04,0.117,0.0453,0.1623
5/30/2009 8:45,54.83,55,74.39,60.36,74.39,62.51,74.39,0.24,1,33.24,41.55,75.19,0.117,0.04298,0.15998
5/30/2009 8:46,54.83,55,74.49,60.42,74.49,62.62,74.49,0.24,1,33.07,41.3375,75.88,0.117,0.04374,0.16074
5/30/2009 8:47,55.04,55,74.39,60.62,74.39,62.72,74.39,0.24,1,33.6,42,76.01,0.118,0.04345,0.16145
5/30/2009 8:48,54.93,55,74.39,60.63,74.39,62.83,74.39,0.24,1,33.41,41.7625,77.74,0.12,0.0432,0.1632
5/30/2009 8:49,54.93,55,74.28,60.47,74.28,62.72,74.28,0.24,1,33.6,42,77.1,0.119,0.04236,0.16136
5/30/2009 8:50,55.04,55,74.28,60.46,74.28,62.72,74.28,0.24,1,33.79,42.2375,76.44,0.119,0.0426,0.1616
5/30/2009 8:51,54.93,55,74.49,60.54,74.49,62.83,74.49,0.24,1,33.24,41.55,77.35,0.119,0.04396,0.16296
5/30/2009 8:52,54.93,55,74.28,60.56,74.28,62.83,74.28,0.24,1,33.6,42,78.18,0.12,0.04236,0.16236
5/30/2009 8:53,55.04,55,74.28,60.66,74.28,62.93,74.28,0.25,1,33.79,42.2375,78.53,0.121,0.0426,0.1636
5/30/2009 8:54,54.93,55,74.39,60.82,74.39,62.93,74.39,0.24,1,33.41,41.7625,78.73,0.12,0.0432,0.1632
5/30/2009 8:55,55.15,55,74.39,60.92,74.39,63.04,74.39,0.25,1,33.79,42.2375,78.53,0.121,0.04369,0.16469
5/30/2009 8:56,55.15,55,74.49,61.06,74.49,63.15,74.49,0.25,1,33.61,42.0125,79.2,0.121,0.04445,0.16545
5/30/2009 8:57,55.26,55,74.39,61.22,74.39,63.25,74.39,0.26,1,33.98,42.475,79.97,0.122,0.04394,0.16594
5/30/2009 8:58,55.26,55,74.39,61.41,74.39,63.25,74.39,0.26,1,33.98,42.475,79.97,0.122,0.04394,0.16594
5/30/2009 8:59,55.26,55,74.39,61.61,74.39,63.36,74.39,0.26,1,33.98,42.475,81.07,0.124,0.04394,0.16794
5/30/2009 9:00,55.15,55,74.39,61.46,74.39,63.46,74.39,0.26,1,33.79,42.2375,82.71,0.125,0.04369,0.16869
5/30/2009 9:01,55.26,55,74.39,61.53,74.39,63.57,74.39,0.27,1,33.98,42.475,83.17,0.126,0.04394,0.16994
5/30/2009 9:02,55.04,55,74.39,61.59,74.39,63.57,74.39,0.26,1,33.6,42,84.42,0.126,0.04345,0.16945
5/30/2009 9:03,54.83,55,74.28,61.7,74.28,63.57,74.28,0.26,1,33.42,41.775,86.03,0.128,0.04213,0.17013
5/30/2009 9:04,54.93,55,74.39,61.94,74.39,63.78,74.39,0.26,1,33.41,41.7625,87.09,0.129,0.0432,0.1722
5/30/2009 9:05,55.04,55,74.07,62.09,74.07,63.89,74.07,0.26,1,34.16,42.7,89.05,0.132,0.04095,0.17295
5/30/2009 9:06,55.15,55,74.28,61.94,74.28,64,74.28,0.27,1,33.98,42.475,88.58,0.131,0.04284,0.17384
5/30/2009 9:07,55.15,55,74.28,61.9,74.28,64.1,74.28,0.27,1,33.98,42.475,89.58,0.132,0.04284,0.17484
5/30/2009 9:08,55.15,55,74.28,62.04,74.28,64.21,74.28,0.27,1,33.98,42.475,90.68,0.133,0.04284,0.17584
5/30/2009 9:09,55.04,55,74.28,62.13,74.28,64.31,74.28,0.27,1,33.79,42.2375,92.26,0.134,0.0426,0.1766
5/30/2009 9:10,55.15,55,74.07,62.28,74.07,64.31,74.07,0.27,1,34.36,42.95,92.71,0.136,0.04119,0.17719
5/30/2009 9:11,55.15,55,74.28,62.27,74.28,64.42,74.28,0.27,1,33.98,42.475,92.78,0.135,0.04284,0.17784
5/30/2009 9:12,55.04,55,74.18,62.32,74.18,64.42,74.18,0.27,1,33.97,42.4625,93.85,0.136,0.04182,0.17782
5/30/2009 9:13,55.04,55,74.18,62.37,74.18,64.42,74.18,0.27,1,33.97,42.4625,93.85,0.136,0.04182,0.17782
5/30/2009 9:14,54.93,55,74.07,62.48,74.07,64.42,74.07,0.27,1,33.97,42.4625,94.96,0.137,0.04072,0.17772
5/30/2009 9:15,54.93,55,74.18,62.62,74.18,64.53,74.18,0.27,1,33.77,42.2125,95.49,0.138,0.04158,0.17958
5/30/2009 9:16,55.04,55,74.18,62.62,74.18,64.53,74.18,0.27,1,33.97,42.4625,94.96,0.137,0.04182,0.17882
5/30/2009 9:17,55.04,55,74.07,62.26,74.07,64.31,74.07,0.28,1,34.16,42.7,93.27,0.136,0.04095,0.17695
5/30/2009 9:18,55.04,55,74.18,61.89,74.18,64.53,74.18,0.28,1,33.97,42.4625,94.96,0.137,0.04182,0.17882
5/30/2009 9:19,54.93,55,73.97,61.67,73.97,64.21,73.97,0.27,1,34.14,42.675,93.32,0.136,0.03992,0.17592
5/30/2009 9:20,54.83,55,74.18,61.7,74.18,64.21,74.18,0.28,1,33.6,42,92.83,0.135,0.04137,0.17637
5/30/2009 9:21,55.04,55,74.07,61.79,74.07,64.21,74.07,0.27,1,34.16,42.7,92.27,0.135,0.04095,0.17595
5/30/2009 9:22,54.83,55,74.07,61.93,74.07,64.21,74.07,0.27,1,33.79,42.2375,93.36,0.136,0.04051,0.17651
5/30/2009 9:23,54.83,55,73.97,61.89,73.97,64.1,73.97,0.27,1,33.97,42.4625,92.75,0.135,0.03972,0.17472
5/30/2009 9:24,54.83,55,73.97,61.81,73.97,64,73.97,0.27,1,33.97,42.4625,91.75,0.134,0.03972,0.17372
5/30/2009 9:25,54.72,55,73.97,61.36,73.97,63.89,73.97,0.27,1,33.77,42.2125,91.21,0.133,0.03949,0.17249
5/30/2009 9:26,54.83,55,73.86,61.05,73.86,63.68,73.86,0.27,1,34.16,42.7,89.05,0.132,0.03884,0.17084
5/30/2009 9:27,54.61,55,73.97,60.97,73.97,63.68,73.97,0.26,1,33.58,41.975,89.71,0.132,0.03927,0.17127
5/30/2009 9:28,54.61,55,73.86,61.06,73.86,63.46,73.86,0.25,1,33.77,42.2125,88.03,0.13,0.0384,0.1684
5/30/2009 9:29,54.72,55,73.86,61.02,73.86,63.46,73.86,0.25,1,33.97,42.4625,87.45,0.13,0.03862,0.16862
5/30/2009 9:30,54.61,55,73.86,61.05,73.86,63.57,73.86,0.25,1,33.77,42.2125,89.12,0.131,0.0384,0.1694
5/30/2009 9:31,54.72,55,73.86,61.04,73.86,63.57,73.86,0.25,1,33.97,42.4625,88.55,0.131,0.03862,0.16962
5/30/2009 9:32,54.5,55,73.86,61.01,73.86,63.46,73.86,0.24,1,33.58,41.975,88.62,0.131,0.03818,0.16918
5/30/2009 9:33,54.5,55,73.86,61.04,73.86,63.36,73.86,0.23,1,33.58,41.975,87.63,0.13,0.03818,0.16818
5/30/2009 9:34,54.5,55,73.86,61.19,73.86,63.36,73.86,0.23,1,33.58,41.975,87.63,0.13,0.03818,0.16818
5/30/2009 9:35,54.5,55,73.86,61.36,73.86,63.57,73.86,0.22,1,33.58,41.975,89.71,0.132,0.03818,0.17018
5/30/2009 9:36,54.5,55,73.76,61.56,73.76,63.57,73.76,0.22,1,33.75,42.1875,90.17,0.132,0.03738,0.16938
5/30/2009 9:37,54.61,55,73.86,61.67,73.86,63.89,73.86,0.22,1,33.77,42.2125,92.31,0.135,0.0384,0.1734
5/30/2009 9:38,54.61,55,73.76,62.36,73.76,64.1,73.76,0.21,1,33.95,42.4375,94.9,0.137,0.0376,0.1746
5/30/2009 9:39,54.83,55,73.76,62.48,73.76,64.42,73.76,0.22,1,34.34,42.925,97,0.14,0.03803,0.17803
5/30/2009 9:40,55.04,55,73.97,62.31,73.97,64.53,73.97,0.22,1,34.34,42.925,95.99,0.139,0.04016,0.17916
5/30/2009 9:41,55.15,55,73.86,62.39,73.86,64.63,73.86,0.22,1,34.75,43.4375,97.03,0.14,0.03951,0.17951
5/30/2009 9:42,55.26,55,73.76,62.26,73.76,64.42,73.76,0.22,1,35.14,43.925,94.81,0.139,0.03892,0.17792
5/30/2009 9:43,55.26,55,73.86,62.23,73.86,64.63,73.86,0.23,1,34.95,43.6875,96.46,0.14,0.03974,0.17974
5/30/2009 9:44,55.36,55,73.76,62.5,73.76,64.63,73.76,0.23,1,35.33,44.1625,96.47,0.141,0.03913,0.18013
5/30/2009 9:45,55.47,55,73.76,62.66,73.76,64.84,73.76,0.24,1,35.54,44.425,98.09,0.143,0.03936,0.18236
5/30/2009 9:46,55.47,55,73.97,62.78,73.97,64.95,73.97,0.24,1,35.14,43.925,98.12,0.142,0.04109,0.18309
5/30/2009 9:47,55.69,55,73.76,63.34,73.76,65.06,73.76,0.25,1,35.98,44.975,99.3,0.144,0.03985,0.18385
5/30/2009 9:48,55.79,55,73.76,63.62,73.76,65.27,73.76,0.27,1,36.18,45.225,101.03,0.146,0.04007,0.18607
5/30/2009 9:49,56.01,55,73.86,63.54,73.86,65.37,73.86,0.28,1,36.42,45.525,100.41,0.146,0.04141,0.18741
5/30/2009 9:50,56.01,55,73.86,63.27,73.86,65.48,73.86,0.29,1,36.42,45.525,101.59,0.147,0.04141,0.18841
5/30/2009 9:51,55.9,55,73.76,63.62,73.76,65.59,73.76,0.3,1,36.4,45.5,103.89,0.149,0.04031,0.18931
5/30/2009 9:52,55.58,55,73.65,63.91,73.65,65.69,73.65,0.3,1,35.98,44.975,107.14,0.152,0.03868,0.19068
5/30/2009 9:53,55.47,55,73.76,64.22,73.76,66.12,73.76,0.3,1,35.54,44.425,111.49,0.156,0.03936,0.19536
5/30/2009 9:54,55.36,55,73.76,64.04,73.76,66.01,73.76,0.31,1,35.33,44.1625,110.83,0.155,0.03913,0.19413
5/30/2009 9:55,55.36,55,73.65,63.84,73.65,66.22,73.65,0.31,1,35.54,44.425,113.69,0.158,0.03821,0.19621
5/30/2009 9:56,55.15,55,73.76,63.91,73.76,66.33,73.76,0.31,1,34.93,43.6625,115.03,0.159,0.03869,0.19769
5/30/2009 9:57,55.15,55,73.55,63.95,73.55,66.33,73.55,0.31,1,35.33,44.1625,116.34,0.161,0.03694,0.19794
5/30/2009 9:58,55.15,55,73.65,64.06,73.65,66.44,73.65,0.31,1,35.14,43.925,116.86,0.161,0.03778,0.19878
5/30/2009 9:59,55.26,55,73.44,64.14,73.44,66.33,73.44,0.32,1,35.76,44.7,116.6,0.161,0.03623,0.19723
5/30/2009 10:00,55.15,55,73.55,63.75,73.55,66.22,73.55,0.32,1,35.33,44.1625,115.2,0.159,0.03694,0.19594
5/30/2009 10:01,54.93,55,73.34,63.73,73.34,66.01,73.34,0.31,1,35.31,44.1375,115.24,0.159,0.03474,0.19374
5/30/2009 10:02,54.93,55,73.34,63.82,73.34,66.44,73.34,0.31,1,35.31,44.1375,119.71,0.164,0.03474,0.19874
5/30/2009 10:03,54.83,55,73.13,63.88,73.13,66.33,73.13,0.31,1,35.52,44.4,120.32,0.165,0.03275,0.19775
5/30/2009 10:04,55.04,55,73.13,63.72,73.13,66.33,73.13,0.31,1,35.94,44.925,119.52,0.164,0.03313,0.19713
5/30/2009 10:05,54.93,55,73.13,63.6,73.13,66.44,73.13,0.31,1,35.72,44.65,121.1,0.166,0.03293,0.19893
5/30/2009 10:06,55.15,55,73.02,63.75,73.02,66.22,73.02,0.32,1,36.38,45.475,118.62,0.164,0.03236,0.19636
5/30/2009 10:07,55.15,55,73.23,63.84,73.23,66.12,73.23,0.32,1,35.96,44.95,116.19,0.161,0.03421,0.19521
5/30/2009 10:08,55.04,55,73.13,63.87,73.13,66.12,73.13,0.31,1,35.94,44.925,117.29,0.162,0.03313,0.19513
5/30/2009 10:09,55.04,55,73.02,63.92,73.02,66.12,73.02,0.32,1,36.16,45.2,118.01,0.163,0.03217,0.19517
5/30/2009 10:10,55.04,55,73.02,63.9,73.02,66.22,73.02,0.32,1,36.16,45.2,119.08,0.164,0.03217,0.19617
5/30/2009 10:11,55.15,55,73.02,63.87,73.02,66.22,73.02,0.32,1,36.38,45.475,118.62,0.164,0.03236,0.19636
5/30/2009 10:12,55.04,55,73.02,63.73,73.02,66.33,73.02,0.32,1,36.16,45.2,120.25,0.165,0.03217,0.19717
5/30/2009 10:13,54.93,55,73.02,63.76,73.02,66.22,73.02,0.32,1,35.94,44.925,119.52,0.164,0.03197,0.19597
5/30/2009 10:14,55.04,55,72.92,63.73,72.92,66.22,72.92,0.32,1,36.36,45.45,119.74,0.165,0.03127,0.19627
5/30/2009 10:15,54.93,55,72.92,63.84,72.92,66.33,72.92,0.32,1,36.14,45.175,121.35,0.167,0.03108,0.19808
5/30/2009 10:16,54.93,55,73.02,63.82,73.02,66.22,73.02,0.31,1,35.94,44.925,119.52,0.164,0.03197,0.19597
5/30/2009 10:17,54.83,55,72.92,63.8,72.92,66.12,72.92,0.31,1,35.94,44.925,119.52,0.164,0.03091,0.19491
5/30/2009 10:18,54.83,55,73.02,63.87,73.02,66.12,73.02,0.31,1,35.74,44.675,118.85,0.164,0.03179,0.19579
5/30/2009 10:19,54.83,55,72.92,63.84,72.92,65.91,72.92,0.31,1,35.94,44.925,117.29,0.162,0.03091,0.19291
5/30/2009 10:20,54.93,55,72.81,63.92,72.81,65.91,72.81,0.31,1,36.36,45.45,117.59,0.163,0.03009,0.19309
5/30/2009 10:21,54.83,55,72.92,63.96,72.92,66.12,72.92,0.31,1,35.94,44.925,119.52,0.164,0.03091,0.19491
5/30/2009 10:22,54.93,55,72.81,64.03,72.81,66.44,72.81,0.31,1,36.36,45.45,123.27,0.169,0.03009,0.19909
5/30/2009 10:23,55.04,55,72.71,63.9,72.71,66.33,72.71,0.31,1,36.79,45.9875,122.34,0.168,0.02937,0.19737
5/30/2009 10:24,54.93,55,72.81,63.93,72.81,66.33,72.81,0.31,1,36.36,45.45,122.09,0.168,0.03009,0.19809
5/30/2009 10:25,55.15,55,72.92,63.96,72.92,66.54,72.92,0.31,1,36.58,45.725,122.72,0.168,0.03146,0.19946
5/30/2009 10:26,54.93,55,72.81,63.91,72.81,66.44,72.81,0.31,1,36.36,45.45,123.27,0.169,0.03009,0.19909
5/30/2009 10:27,55.04,55,72.92,63.91,72.92,66.44,72.92,0.31,1,36.36,45.45,122.09,0.168,0.03127,0.19927
5/30/2009 10:28,54.93,55,72.92,63.86,72.92,66.44,72.92,0.31,1,36.14,45.175,122.52,0.168,0.03108,0.19908
5/30/2009 10:29,55.04,55,72.71,64.01,72.71,66.33,72.71,0.31,1,36.79,45.9875,122.34,0.168,0.02937,0.19737
5/30/2009 10:30,55.04,55,72.81,63.9,72.81,66.22,72.81,0.31,1,36.58,45.725,120.46,0.166,0.03028,0.19628
5/30/2009 10:31,55.04,55,72.81,63.73,72.81,66.33,72.81,0.31,1,36.58,45.725,121.65,0.167,0.03028,0.19728
5/30/2009 10:32,55.04,55,72.81,63.67,72.81,66.12,72.81,0.31,1,36.58,45.725,119.38,0.165,0.03028,0.19528
5/30/2009 10:33,54.83,55,72.71,63.6,72.71,66.01,72.71,0.3,1,36.36,45.45,119.74,0.165,0.02902,0.19402
5/30/2009 10:34,54.72,55,72.81,63.52,72.81,65.91,72.81,0.3,1,35.94,44.925,118.46,0.163,0.02975,0.19275
5/30/2009 10:35,54.83,55,72.71,63.48,72.71,65.91,72.71,0.3,1,36.36,45.45,118.66,0.164,0.02902,0.19302
5/30/2009 10:36,54.72,55,72.81,63.44,72.81,65.91,72.81,0.3,1,35.94,44.925,118.46,0.163,0.02975,0.19275
5/30/2009 10:37,54.72,55,72.81,63.49,72.81,65.91,72.81,0.29,1,35.94,44.925,118.46,0.163,0.02975,0.19275
5/30/2009 10:38,54.72,55,72.71,63.47,72.71,65.8,72.71,0.29,1,36.14,45.175,117.95,0.163,0.02885,0.19185
5/30/2009 10:39,54.72,55,72.81,63.44,72.81,65.91,72.81,0.29,1,35.94,44.925,118.46,0.163,0.02975,0.19275
5/30/2009 10:40,54.61,55,72.81,63.42,72.81,65.91,72.81,0.28,1,35.72,44.65,118.89,0.164,0.02956,0.19356
5/30/2009 10:41,54.5,55,72.81,63.42,72.81,65.8,72.81,0.27,1,35.51,44.3875,118.19,0.163,0.02939,0.19239
5/30/2009 10:42,54.72,55,72.81,63.53,72.81,65.91,72.81,0.27,1,35.94,44.925,118.46,0.163,0.02975,0.19275
5/30/2009 10:43,54.61,55,73.02,63.57,73.02,66.12,73.02,0.27,1,35.31,44.1375,119.71,0.164,0.03141,0.19541
5/30/2009 10:44,54.61,55,72.81,63.62,72.81,66.01,72.81,0.26,1,35.72,44.65,119.94,0.165,0.02956,0.19456
5/30/2009 10:45,54.5,55,72.92,63.71,72.92,66.22,72.92,0.26,1,35.29,44.1125,121.82,0.166,0.03035,0.19635
5/30/2009 10:46,54.61,55,72.71,63.75,72.71,66.22,72.71,0.25,1,35.92,44.9,122.84,0.168,0.02867,0.19667
5/30/2009 10:47,54.83,55,72.81,63.77,72.81,66.22,72.81,0.26,1,36.16,45.2,121.31,0.167,0.02993,0.19693
5/30/2009 10:48,54.61,55,72.71,63.68,72.71,66.12,72.71,0.25,1,35.92,44.9,121.78,0.167,0.02867,0.19567
5/30/2009 10:49,54.72,55,72.71,63.69,72.71,66.12,72.71,0.25,1,36.14,45.175,121.35,0.167,0.02885,0.19585
5/30/2009 10:50,54.83,55,72.81,63.81,72.81,66.33,72.81,0.24,1,36.16,45.2,122.49,0.168,0.02993,0.19793
5/30/2009 10:51,54.83,55,72.92,63.92,72.92,66.44,72.92,0.24,1,35.94,44.925,122.9,0.168,0.03091,0.19891
5/30/2009 10:52,54.83,55,72.81,63.79,72.81,66.33,72.81,0.24,1,36.16,45.2,122.49,0.168,0.02993,0.19793
5/30/2009 10:53,54.83,55,72.81,63.69,72.81,66.22,72.81,0.24,1,36.16,45.2,121.31,0.167,0.02993,0.19693
5/30/2009 10:54,54.83,55,72.92,63.8,72.92,66.22,72.92,0.24,1,35.94,44.925,120.58,0.166,0.03091,0.19691
5/30/2009 10:55,54.83,55,72.81,63.73,72.81,66.12,72.81,0.24,1,36.16,45.2,120.25,0.165,0.02993,0.19493
5/30/2009 10:56,54.83,55,72.92,63.6,72.92,66.33,72.92,0.23,1,35.94,44.925,121.74,0.167,0.03091,0.19791
5/30/2009 10:57,54.93,55,72.92,63.53,72.92,66.33,72.92,0.24,1,36.14,45.175,121.35,0.167,0.03108,0.19808
5/30/2009 10:58,54.93,55,72.92,63.52,72.92,66.12,72.92,0.23,1,36.14,45.175,119.12,0.164,0.03108,0.19508
5/30/2009 10:59,54.93,55,72.81,63.57,72.81,66.22,72.81,0.23,1,36.36,45.45,120.91,0.166,0.03009,0.19609
5/30/2009 11:00,55.04,55,72.92,63.57,72.92,66.22,72.92,0.24,1,36.36,45.45,119.74,0.165,0.03127,0.19627
5/30/2009 11:01,55.04,55,72.92,63.59,72.92,66.12,72.92,0.24,1,36.36,45.45,118.66,0.164,0.03127,0.19527
5/30/2009 11:02,54.93,55,72.81,63.55,72.81,66.12,72.81,0.23,1,36.36,45.45,119.84,0.165,0.03009,0.19509
5/30/2009 11:03,55.04,55,72.81,63.51,72.81,66.12,72.81,0.24,1,36.58,45.725,119.38,0.165,0.03028,0.19528
